user_id,persona,date,day_of_week,is_weekend,sleep_hours,study_hours,screen_time_hours,exercise_mins,mood_score,stress_level,caffeine_intake,water_litres,deep_focus_blocks,social_media_mins,productivity_score,burnout_risk
420,high_performer,2024-03-13,Wednesday,0,8.5,10.4,4.6,41,4.5,2.7,3,2.7,6,14,100.0,Low
420,high_performer,2024-03-14,Thursday,0,8.1,8.2,3.9,49,4.3,2.2,3,2.8,4,0,100.0,Low
420,high_performer,2024-03-15,Friday,0,7.9,7.5,2.2,49,4.4,1.6,2,2.2,4,3,100.0,Low
420,high_performer,2024-03-16,Saturday,1,5.9,6.9,3.9,36,3.8,2.2,3,2.5,4,14,78.4,Low
420,high_performer,2024-03-17,Sunday,1,5.7,6.8,2.7,37,4.1,1.7,2,3.1,3,12,85.4,Low
420,high_performer,2024-03-18,Monday,0,8.8,7.8,3.8,46,4.1,2.7,3,2.6,5,11,99.1,Low
420,high_performer,2024-03-19,Tuesday,0,8.0,6.8,3.3,49,4.2,1.7,1,2.6,3,0,92.5,Low
420,high_performer,2024-03-20,Wednesday,0,8.2,7.3,4.0,37,4.1,2.1,2,2.1,4,5,90.6,Low
420,high_performer,2024-03-21,Thursday,0,7.1,8.3,3.4,57,4.3,1.6,2,2.4,5,0,100.0,Low
420,high_performer,2024-03-22,Friday,0,8.0,7.4,3.9,44,3.8,2.2,1,2.6,3,2,93.3,Low
420,high_performer,2024-03-23,Saturday,1,6.5,7.0,4.2,50,4.3,2.6,1,2.8,4,0,89.0,Low
420,high_performer,2024-03-24,Sunday,1,5.4,6.5,3.8,43,3.7,1.3,2,2.7,4,4,88.6,Low
420,high_performer,2024-03-25,Monday,0,8.0,7.9,2.0,51,3.9,1.9,1,2.3,4,3,100.0,Low
420,high_performer,2024-03-26,Tuesday,0,7.4,7.8,4.6,55,3.9,2.1,3,2.7,4,11,91.9,Low
420,high_performer,2024-03-27,Wednesday,0,7.4,6.9,4.5,59,4.1,2.6,1,2.2,4,13,92.9,Low
420,high_performer,2024-03-28,Thursday,0,7.6,8.0,4.0,59,3.8,2.2,1,2.3,4,0,100.0,Low
420,high_performer,2024-03-29,Friday,0,7.3,7.6,3.2,42,3.9,1.6,3,2.5,5,0,94.4,Low
420,high_performer,2024-03-30,Saturday,1,6.8,7.3,2.1,44,5.0,2.5,1,2.3,5,15,96.5,Low
421,high_performer,2024-01-01,Monday,0,7.9,6.8,3.6,46,4.9,2.1,1,2.5,4,13,100.0,Low
421,high_performer,2024-01-02,Tuesday,0,8.6,7.4,3.0,54,4.2,1.1,1,2.1,5,0,100.0,Low
421,high_performer,2024-01-03,Wednesday,0,8.5,6.9,3.5,33,4.3,1.8,2,2.4,3,4,95.6,Low
421,high_performer,2024-01-04,Thursday,0,8.1,7.6,3.7,51,3.9,1.4,1,2.4,5,1,100.0,Low
421,high_performer,2024-01-05,Friday,0,7.5,8.6,3.8,47,3.9,1.7,3,2.2,5,8,99.0,Low
421,high_performer,2024-01-06,Saturday,1,6.0,6.1,3.7,48,4.8,1.6,1,2.2,4,0,92.7,Low
421,high_performer,2024-01-07,Sunday,1,6.5,5.6,3.4,50,4.6,2.0,3,2.2,3,5,83.3,Low
421,high_performer,2024-01-08,Monday,0,7.6,8.1,3.3,61,3.5,1.6,1,2.5,4,1,100.0,Low
421,high_performer,2024-01-09,Tuesday,0,7.0,8.1,2.2,52,4.0,2.0,3,2.6,4,0,95.6,Low
421,high_performer,2024-01-10,Wednesday,0,7.2,8.5,4.7,53,4.6,2.2,2,2.1,4,10,97.4,Low
421,high_performer,2024-01-11,Thursday,0,7.8,8.9,5.0,59,3.6,2.1,1,1.8,5,0,100.0,Low
421,high_performer,2024-01-12,Friday,0,6.4,9.2,3.7,29,4.0,1.9,1,2.4,6,4,100.0,Low
421,high_performer,2024-01-13,Saturday,1,6.1,7.8,2.7,41,4.2,2.0,1,3.0,4,0,99.5,Low
421,high_performer,2024-01-14,Sunday,1,6.0,6.6,3.8,25,4.1,2.2,3,2.3,3,6,73.6,Low
421,high_performer,2024-01-15,Monday,0,6.4,7.6,3.0,42,4.4,2.7,2,2.9,5,9,92.0,Low
421,high_performer,2024-01-16,Tuesday,0,7.3,8.8,4.6,60,4.3,1.8,3,2.6,5,0,100.0,Low
421,high_performer,2024-01-17,Wednesday,0,9.1,7.8,3.4,36,4.2,2.4,1,2.7,5,0,100.0,Low
421,high_performer,2024-01-18,Thursday,0,7.1,8.0,3.9,57,3.8,2.1,2,2.3,4,0,100.0,Low
421,high_performer,2024-01-19,Friday,0,7.2,7.3,4.4,43,4.8,2.4,3,2.7,3,4,86.2,Low
421,high_performer,2024-01-20,Saturday,1,5.8,6.0,3.0,53,4.4,1.9,2,2.4,3,4,80.3,Low
421,high_performer,2024-01-21,Sunday,1,7.2,6.6,4.1,41,4.6,1.9,3,2.5,3,0,87.1,Low
421,high_performer,2024-01-22,Monday,0,7.9,9.0,2.5,51,4.5,1.8,2,2.2,6,12,100.0,Low
421,high_performer,2024-01-23,Tuesday,0,7.6,9.0,3.4,39,4.2,2.4,2,2.4,4,5,100.0,Low
421,high_performer,2024-01-24,Wednesday,0,8.1,6.5,3.0,43,4.5,1.2,2,2.0,4,0,99.4,Low
421,high_performer,2024-01-25,Thursday,0,8.0,7.7,3.5,58,3.6,2.9,2,3.0,5,0,99.8,Low
421,high_performer,2024-01-26,Friday,0,7.6,8.7,2.9,51,4.3,2.5,3,2.1,5,0,98.6,Low
421,high_performer,2024-01-27,Saturday,1,5.5,7.8,3.3,33,4.3,1.8,3,2.5,4,0,91.0,Low
421,high_performer,2024-01-28,Sunday,1,6.1,5.7,1.9,44,4.0,1.5,2,2.3,4,7,88.8,Low
421,high_performer,2024-01-29,Monday,0,8.3,8.1,3.0,51,4.7,2.4,3,2.7,5,0,100.0,Low
421,high_performer,2024-01-30,Tuesday,0,7.1,8.5,3.8,40,3.8,2.5,2,2.9,5,17,94.3,Low
421,high_performer,2024-01-31,Wednesday,0,7.5,7.8,3.1,42,3.1,2.2,1,2.8,5,2,100.0,Low
421,high_performer,2024-02-01,Thursday,0,8.9,7.3,2.3,40,4.6,2.3,3,2.4,4,10,100.0,Low
421,high_performer,2024-02-02,Friday,0,7.5,7.2,4.3,43,4.5,2.5,1,2.2,4,11,97.9,Low
421,high_performer,2024-02-03,Saturday,1,5.9,6.7,3.1,56,4.7,2.3,1,2.7,4,1,91.6,Low
421,high_performer,2024-02-04,Sunday,1,7.3,6.7,2.7,39,4.6,1.5,3,2.4,3,8,92.4,Low
421,high_performer,2024-02-05,Monday,0,7.2,8.7,4.6,46,4.0,1.8,3,3.0,5,0,100.0,Low
421,high_performer,2024-02-06,Tuesday,0,8.2,8.3,3.1,50,3.8,1.5,1,2.9,4,12,100.0,Low
421,high_performer,2024-02-07,Wednesday,0,8.2,6.6,2.6,54,4.7,1.9,3,2.7,4,0,100.0,Low
421,high_performer,2024-02-08,Thursday,0,7.3,8.8,3.9,41,4.1,2.1,2,2.1,4,3,100.0,Low
421,high_performer,2024-02-09,Friday,0,7.5,6.9,4.4,45,4.5,1.8,1,2.5,3,22,92.9,Low
421,high_performer,2024-02-10,Saturday,1,5.7,7.0,4.6,42,3.9,1.8,3,2.8,3,5,78.5,Low
421,high_performer,2024-02-11,Sunday,1,6.6,7.9,3.3,43,4.2,2.3,1,2.7,4,15,93.7,Low
421,high_performer,2024-02-12,Monday,0,8.5,7.7,3.4,58,4.7,1.5,3,2.7,4,16,100.0,Low
421,high_performer,2024-02-13,Tuesday,0,8.0,7.8,5.5,46,4.0,2.2,1,2.6,4,0,92.3,Low
421,high_performer,2024-02-14,Wednesday,0,7.0,6.7,4.6,39,4.3,2.0,3,2.9,4,0,88.8,Low
421,high_performer,2024-02-15,Thursday,0,7.9,8.4,3.3,53,4.2,2.2,1,2.0,4,8,100.0,Low
421,high_performer,2024-02-16,Friday,0,7.2,7.1,2.5,44,3.7,2.3,2,2.8,3,20,92.3,Low
421,high_performer,2024-02-17,Saturday,1,6.8,5.8,3.2,40,3.9,2.2,2,2.1,3,1,80.1,Low
421,high_performer,2024-02-18,Sunday,1,6.4,5.8,3.4,39,5.0,1.8,1,2.2,4,0,89.1,Low
421,high_performer,2024-02-19,Monday,0,7.4,7.8,4.5,42,3.7,1.7,3,2.5,5,7,93.9,Low
421,high_performer,2024-02-20,Tuesday,0,7.9,8.4,3.0,51,4.3,1.3,2,3.2,4,0,100.0,Low
421,high_performer,2024-02-21,Wednesday,0,8.4,6.0,3.2,56,3.9,2.3,3,2.6,2,0,82.6,Low
421,high_performer,2024-02-22,Thursday,0,7.4,7.1,4.1,63,3.8,2.1,3,1.8,5,0,90.6,Low
421,high_performer,2024-02-23,Friday,0,7.1,7.7,4.4,55,4.0,2.5,3,2.1,5,4,91.9,Low
421,high_performer,2024-02-24,Saturday,1,5.0,6.0,4.8,22,4.4,1.7,1,2.6,3,14,71.9,Low
421,high_performer,2024-02-25,Sunday,1,6.3,5.9,4.5,34,4.0,1.8,1,2.7,3,0,72.1,Low
421,high_performer,2024-02-26,Monday,0,8.1,8.0,2.6,61,4.0,2.0,2,2.8,5,4,100.0,Low
421,high_performer,2024-02-27,Tuesday,0,6.1,9.9,2.8,62,4.0,2.4,3,2.6,6,10,100.0,Low
421,high_performer,2024-02-28,Wednesday,0,8.0,9.2,2.9,47,4.1,2.4,1,2.7,5,3,100.0,Low
421,high_performer,2024-02-29,Thursday,0,7.8,7.7,4.1,50,4.2,2.7,1,2.0,4,2,97.7,Low
421,high_performer,2024-03-01,Friday,0,7.9,8.6,3.8,62,3.9,1.6,1,2.5,5,8,100.0,Low
421,high_performer,2024-03-02,Saturday,1,6.8,5.5,3.8,30,4.5,2.2,1,2.4,3,14,77.9,Low
421,high_performer,2024-03-03,Sunday,1,5.1,6.1,4.0,27,3.9,1.9,2,3.3,3,0,74.3,Low
421,high_performer,2024-03-04,Monday,0,7.0,6.9,1.7,50,4.2,1.8,3,2.7,4,13,96.3,Low
421,high_performer,2024-03-05,Tuesday,0,8.0,8.4,2.9,59,3.7,1.6,2,2.7,5,0,100.0,Low
421,high_performer,2024-03-06,Wednesday,0,8.7,7.9,3.2,43,5.0,2.5,1,2.7,4,7,100.0,Low
421,high_performer,2024-03-07,Thursday,0,7.8,7.8,2.9,48,4.0,1.6,2,2.2,5,10,100.0,Low
421,high_performer,2024-03-08,Friday,0,7.9,8.3,5.1,53,4.2,2.7,2,2.8,4,0,98.3,Low
421,high_performer,2024-03-09,Saturday,1,6.8,6.4,3.7,40,4.1,2.6,2,2.0,4,13,86.9,Low
421,high_performer,2024-03-10,Sunday,1,5.8,6.6,2.6,43,4.1,1.9,3,2.2,4,1,86.9,Low
421,high_performer,2024-03-11,Monday,0,7.7,8.1,3.0,57,4.4,2.7,3,2.2,4,0,99.3,Low
421,high_performer,2024-03-12,Tuesday,0,6.7,8.9,4.1,29,4.3,1.6,3,2.2,5,1,91.7,Low
421,high_performer,2024-03-13,Wednesday,0,8.2,6.8,3.0,50,4.3,2.0,3,2.4,4,0,96.4,Low
421,high_performer,2024-03-14,Thursday,0,8.2,8.8,3.4,52,4.6,2.2,1,2.7,5,2,100.0,Low
421,high_performer,2024-03-15,Friday,0,7.9,8.8,2.6,60,3.9,2.2,1,2.3,5,0,100.0,Low
421,high_performer,2024-03-16,Saturday,1,6.7,6.2,2.7,41,4.2,1.7,1,2.3,4,0,89.8,Low
421,high_performer,2024-03-17,Sunday,1,6.1,6.1,4.3,36,4.9,2.4,2,2.8,4,0,85.9,Low
421,high_performer,2024-03-18,Monday,0,7.4,7.8,4.5,46,4.8,2.0,1,2.2,4,2,100.0,Low
421,high_performer,2024-03-19,Tuesday,0,7.7,7.7,4.2,52,4.7,1.3,3,2.3,4,0,98.1,Low
421,high_performer,2024-03-20,Wednesday,0,7.2,8.0,3.8,47,4.2,2.5,2,2.9,5,12,100.0,Low
421,high_performer,2024-03-21,Thursday,0,7.7,7.9,4.3,45,4.2,1.5,2,2.4,4,0,100.0,Low
421,high_performer,2024-03-22,Friday,0,8.7,8.1,4.8,50,4.3,2.1,2,2.2,5,12,100.0,Low
421,high_performer,2024-03-23,Saturday,1,6.6,5.9,4.3,46,4.4,2.4,2,2.9,3,0,80.9,Low
421,high_performer,2024-03-24,Sunday,1,5.6,8.0,3.8,27,4.0,2.8,2,2.5,5,5,89.3,Low
421,high_performer,2024-03-25,Monday,0,8.4,7.9,4.9,46,4.2,1.8,3,2.3,5,4,100.0,Low
421,high_performer,2024-03-26,Tuesday,0,8.5,8.2,3.9,57,3.9,2.3,1,2.8,4,3,100.0,Low
421,high_performer,2024-03-27,Wednesday,0,7.7,6.3,5.0,48,4.2,1.8,2,2.3,4,3,92.5,Low
421,high_performer,2024-03-28,Thursday,0,8.7,8.2,3.4,71,4.7,1.9,3,2.5,4,1,100.0,Low
421,high_performer,2024-03-29,Friday,0,7.7,7.5,4.1,62,4.0,2.3,2,2.3,4,0,100.0,Low
421,high_performer,2024-03-30,Saturday,1,6.3,6.8,4.2,45,3.8,2.0,3,2.7,4,0,80.9,Low
422,low_sleep,2024-01-01,Monday,0,3.8,7.0,5.5,30,2.9,3.4,2,2.6,3,9,50.5,Medium
422,low_sleep,2024-01-02,Tuesday,0,4.1,5.7,5.9,15,2.8,3.6,4,2.3,3,5,37.1,Medium
422,low_sleep,2024-01-03,Wednesday,0,4.4,5.4,7.0,15,2.9,2.7,3,2.4,2,4,41.1,Medium
422,low_sleep,2024-01-04,Thursday,0,4.2,5.0,7.6,9,2.3,4.3,3,2.6,3,7,29.1,High
422,low_sleep,2024-01-05,Friday,0,5.6,5.6,6.3,24,3.1,3.2,2,2.6,4,14,59.2,Medium
422,low_sleep,2024-01-06,Saturday,1,3.8,4.1,7.0,16,2.4,3.8,2,2.1,2,5,20.3,Medium
422,low_sleep,2024-01-07,Sunday,1,3.0,4.8,6.5,9,2.3,3.0,3,3.1,3,0,34.7,High
422,low_sleep,2024-01-08,Monday,0,4.9,5.4,6.4,11,2.4,3.6,4,2.7,3,0,36.4,Medium
422,low_sleep,2024-01-09,Tuesday,0,4.5,6.7,6.5,15,2.1,3.9,4,2.6,4,15,42.7,Medium
422,low_sleep,2024-01-10,Wednesday,0,4.7,4.5,7.5,8,2.8,3.7,4,2.3,2,0,29.2,Medium
422,low_sleep,2024-01-11,Thursday,0,3.1,5.9,6.6,30,2.9,4.5,2,2.4,3,0,38.8,High
422,low_sleep,2024-01-12,Friday,0,4.5,6.3,7.4,24,2.4,3.5,3,2.9,3,0,46.5,Medium
422,low_sleep,2024-01-13,Saturday,1,3.9,4.2,6.7,27,3.0,3.8,3,2.5,2,0,30.2,Medium
422,low_sleep,2024-01-14,Sunday,1,4.3,4.5,6.9,7,3.3,3.3,3,2.7,3,10,35.8,Medium
422,low_sleep,2024-01-15,Monday,0,5.0,4.9,6.4,18,2.4,3.7,4,2.2,1,1,30.1,Medium
422,low_sleep,2024-01-16,Tuesday,0,4.4,5.7,7.8,19,2.3,3.7,4,2.2,3,0,34.9,Medium
422,low_sleep,2024-01-17,Wednesday,0,3.5,6.6,7.2,16,2.1,3.5,4,2.6,5,10,43.0,High
422,low_sleep,2024-01-18,Thursday,0,5.0,6.3,8.1,24,2.9,3.6,4,2.8,4,3,46.2,Medium
422,low_sleep,2024-01-19,Friday,0,5.6,5.6,6.8,30,3.0,3.7,3,2.9,3,10,51.4,Medium
422,low_sleep,2024-01-20,Saturday,1,3.7,4.8,6.2,20,1.6,3.3,2,2.6,2,0,32.0,Medium
422,low_sleep,2024-01-21,Sunday,1,3.8,4.8,7.9,8,2.9,2.8,3,2.2,2,8,40.5,Medium
422,low_sleep,2024-01-22,Monday,0,5.0,7.0,7.7,22,2.5,3.2,4,2.5,3,9,54.8,Medium
422,low_sleep,2024-01-23,Tuesday,0,4.2,5.9,7.4,10,2.1,4.5,3,2.9,3,0,29.3,High
422,low_sleep,2024-01-24,Wednesday,0,4.4,4.9,8.2,25,3.1,3.6,2,2.6,2,0,39.7,Medium
422,low_sleep,2024-01-25,Thursday,0,5.4,4.8,8.4,21,2.9,3.4,2,2.3,3,18,42.4,Medium
422,low_sleep,2024-01-26,Friday,0,4.4,5.9,7.4,18,3.1,3.6,2,2.6,3,0,41.4,Medium
422,low_sleep,2024-01-27,Saturday,1,3.8,4.5,7.8,11,3.0,3.4,4,2.7,3,17,36.4,High
422,low_sleep,2024-01-28,Sunday,1,3.2,6.1,7.0,19,3.0,3.1,3,2.5,4,11,43.3,Medium
422,low_sleep,2024-01-29,Monday,0,5.6,6.4,7.8,19,2.0,3.6,3,2.4,4,0,47.8,Medium
422,low_sleep,2024-01-30,Tuesday,0,5.5,5.8,7.5,7,2.9,3.6,4,2.1,4,25,48.9,Medium
422,low_sleep,2024-01-31,Wednesday,0,4.0,6.7,7.2,20,2.3,3.1,2,2.4,5,2,46.2,Medium
422,low_sleep,2024-02-01,Thursday,0,3.4,5.3,7.6,26,2.6,3.5,4,2.5,3,5,36.1,High
422,low_sleep,2024-02-02,Friday,0,4.2,6.9,6.9,29,2.4,3.3,2,2.3,4,0,49.6,Medium
422,low_sleep,2024-02-03,Saturday,1,3.6,4.6,6.9,20,2.4,3.9,3,2.2,2,23,27.1,High
422,low_sleep,2024-02-04,Sunday,1,3.0,4.0,7.3,4,3.3,3.2,4,2.4,2,0,24.7,High
422,low_sleep,2024-02-05,Monday,0,5.3,4.0,6.9,12,3.0,4.3,2,2.7,3,6,29.8,Medium
422,low_sleep,2024-02-06,Tuesday,0,4.6,5.3,7.6,29,2.3,3.7,4,2.8,3,0,37.4,High
422,low_sleep,2024-02-07,Wednesday,0,5.1,5.6,7.5,20,2.7,3.5,2,2.5,3,2,47.7,Medium
422,low_sleep,2024-02-08,Thursday,0,4.4,5.4,7.0,10,2.6,3.7,3,2.1,4,0,37.7,Medium
422,low_sleep,2024-02-09,Friday,0,3.7,6.1,7.7,28,2.6,3.8,3,1.8,4,1,42.4,High
422,low_sleep,2024-02-10,Saturday,1,3.9,5.4,7.8,17,2.5,3.4,2,2.7,3,18,36.2,Medium
422,low_sleep,2024-02-11,Sunday,1,4.0,5.1,6.9,27,3.1,4.1,2,2.6,3,0,43.0,High
422,low_sleep,2024-02-12,Monday,0,5.0,6.6,6.2,23,3.0,3.8,3,1.8,4,0,52.1,Medium
422,low_sleep,2024-02-13,Tuesday,0,4.0,5.6,5.9,30,2.8,4.6,2,2.1,3,10,37.9,High
422,low_sleep,2024-02-14,Wednesday,0,4.9,5.8,6.7,29,2.7,3.6,3,2.3,3,5,43.2,Medium
422,low_sleep,2024-02-15,Thursday,0,4.0,5.5,7.3,24,2.8,4.3,4,2.3,4,1,38.4,High
422,low_sleep,2024-02-16,Friday,0,5.3,6.0,7.5,28,2.3,3.1,3,2.3,4,0,45.6,Medium
422,low_sleep,2024-02-17,Saturday,1,4.1,5.2,5.7,17,3.3,3.1,2,2.7,2,0,48.0,Medium
422,low_sleep,2024-02-18,Sunday,1,3.4,3.5,8.4,28,2.4,3.1,3,2.8,2,7,19.7,High
422,low_sleep,2024-02-19,Monday,0,5.2,5.2,7.8,16,3.5,3.1,2,2.5,2,3,44.3,Medium
422,low_sleep,2024-02-20,Tuesday,0,4.5,5.8,7.0,12,3.0,3.3,4,2.8,3,0,43.0,Medium
422,low_sleep,2024-02-21,Wednesday,0,5.0,6.7,7.5,19,2.5,3.8,3,2.9,3,2,48.4,Medium
422,low_sleep,2024-02-22,Thursday,0,3.9,6.9,7.4,26,2.7,3.9,2,2.4,3,10,47.0,High
422,low_sleep,2024-02-23,Friday,0,4.6,5.7,7.0,25,3.0,3.8,3,2.1,4,0,47.6,Medium
422,low_sleep,2024-02-24,Saturday,1,3.3,4.2,6.4,10,3.4,2.9,3,2.6,2,6,36.1,Medium
422,low_sleep,2024-02-25,Sunday,1,4.1,5.6,8.2,10,3.1,3.4,2,2.3,4,0,41.8,High
422,low_sleep,2024-02-26,Monday,0,4.3,5.6,7.3,14,2.8,4.3,4,3.1,3,10,37.4,High
422,low_sleep,2024-02-27,Tuesday,0,5.4,6.6,7.3,30,2.3,3.6,3,2.4,4,19,45.8,Medium
422,low_sleep,2024-02-28,Wednesday,0,5.4,5.7,6.5,20,2.5,3.9,4,2.5,3,0,47.9,Medium
422,low_sleep,2024-02-29,Thursday,0,4.0,4.9,7.6,20,2.3,3.4,2,2.7,3,0,38.4,High
422,low_sleep,2024-03-01,Friday,0,4.7,6.6,7.3,18,2.8,3.9,4,2.5,5,22,48.1,Medium
422,low_sleep,2024-03-02,Saturday,1,3.3,5.9,6.7,22,2.4,3.1,3,3.0,4,8,47.9,Medium
422,low_sleep,2024-03-03,Sunday,1,3.1,5.6,6.6,18,2.7,3.0,3,1.9,3,18,37.8,Medium
422,low_sleep,2024-03-04,Monday,0,4.7,6.4,7.0,15,4.2,3.5,4,2.6,4,18,54.5,Medium
422,low_sleep,2024-03-05,Tuesday,0,4.3,6.1,7.7,14,3.0,3.4,4,2.3,4,0,42.0,Medium
422,low_sleep,2024-03-06,Wednesday,0,3.6,4.8,7.7,1,2.7,3.5,3,2.8,3,15,29.5,High
422,low_sleep,2024-03-07,Thursday,0,4.6,5.7,6.6,19,3.4,4.5,3,2.7,3,3,42.7,Medium
422,low_sleep,2024-03-08,Friday,0,6.2,5.0,5.7,35,2.5,4.0,2,2.4,2,7,50.0,Medium
422,low_sleep,2024-03-09,Saturday,1,4.0,6.6,8.1,18,2.2,4.0,4,2.5,3,2,36.7,High
422,low_sleep,2024-03-10,Sunday,1,4.3,3.5,8.0,23,3.5,3.7,2,2.4,3,5,38.5,Medium
422,low_sleep,2024-03-11,Monday,0,5.3,6.4,7.0,36,3.0,3.6,3,2.8,3,0,50.1,Medium
422,low_sleep,2024-03-12,Tuesday,0,4.7,7.1,7.7,17,3.0,3.3,3,2.3,4,0,57.2,Medium
422,low_sleep,2024-03-13,Wednesday,0,4.2,4.9,7.3,38,3.2,3.0,3,3.1,3,17,49.0,Medium
422,low_sleep,2024-03-14,Thursday,0,3.6,5.5,6.7,27,1.9,3.6,2,2.7,4,20,37.7,High
422,low_sleep,2024-03-15,Friday,0,3.9,5.2,6.9,24,3.3,3.4,2,2.4,2,0,43.7,Medium
422,low_sleep,2024-03-16,Saturday,1,3.9,5.8,7.1,9,3.1,3.4,3,2.6,2,0,42.4,Medium
422,low_sleep,2024-03-17,Sunday,1,4.1,5.6,6.6,6,2.3,3.1,3,2.7,4,1,39.1,Medium
422,low_sleep,2024-03-18,Monday,0,4.3,5.8,6.8,22,2.7,3.6,3,2.5,3,1,46.9,Medium
422,low_sleep,2024-03-19,Tuesday,0,4.6,7.5,6.8,23,2.5,3.2,3,2.2,4,0,52.8,Medium
422,low_sleep,2024-03-20,Wednesday,0,5.4,5.7,7.7,19,2.3,3.0,2,2.2,3,7,45.7,Medium
422,low_sleep,2024-03-21,Thursday,0,3.9,5.5,7.6,10,3.0,3.2,4,2.6,4,19,37.3,Medium
422,low_sleep,2024-03-22,Friday,0,4.0,3.4,7.9,10,2.3,3.5,2,3.1,2,25,26.4,High
422,low_sleep,2024-03-23,Saturday,1,3.2,2.5,6.7,15,2.0,3.7,3,2.9,2,19,10.3,High
422,low_sleep,2024-03-24,Sunday,1,3.7,4.5,6.1,20,2.6,3.6,4,2.7,4,0,31.2,High
422,low_sleep,2024-03-25,Monday,0,3.9,6.7,8.0,32,2.9,2.7,4,2.3,3,16,48.7,Medium
422,low_sleep,2024-03-26,Tuesday,0,4.3,4.6,6.8,11,2.7,3.3,3,2.2,2,7,35.4,Medium
422,low_sleep,2024-03-27,Wednesday,0,3.8,6.0,6.7,28,2.7,3.3,3,2.8,3,3,43.2,Medium
422,low_sleep,2024-03-28,Thursday,0,4.7,4.9,6.6,14,2.6,3.5,3,2.6,2,0,40.5,Medium
422,low_sleep,2024-03-29,Friday,0,4.9,6.2,7.3,5,3.0,4.2,3,2.7,3,2,46.9,High
422,low_sleep,2024-03-30,Saturday,1,3.0,5.2,7.5,6,3.4,3.6,3,2.6,3,6,35.8,High
423,high_performer,2024-01-01,Monday,0,7.1,6.7,3.3,44,4.7,1.3,1,2.7,4,2,96.7,Low
423,high_performer,2024-01-02,Tuesday,0,6.8,7.9,1.9,47,3.5,1.6,1,2.1,5,0,96.9,Low
423,high_performer,2024-01-03,Wednesday,0,8.0,10.6,4.1,66,3.9,1.6,1,2.4,5,3,100.0,Low
423,high_performer,2024-01-04,Thursday,0,7.8,7.7,4.6,48,3.9,2.0,2,2.5,5,5,98.2,Low
423,high_performer,2024-01-05,Friday,0,7.3,8.9,2.1,40,4.5,2.5,1,2.7,5,14,100.0,Low
423,high_performer,2024-01-06,Saturday,1,5.8,6.2,4.5,38,4.7,2.2,2,2.6,3,1,80.4,Low
423,high_performer,2024-01-07,Sunday,1,6.0,7.1,3.8,41,4.7,2.3,2,1.8,4,0,93.0,Low
423,high_performer,2024-01-08,Monday,0,7.6,6.8,2.2,61,3.6,2.5,1,2.2,3,9,98.9,Low
423,high_performer,2024-01-09,Tuesday,0,7.1,7.4,3.2,45,4.5,1.7,3,2.5,5,0,100.0,Low
423,high_performer,2024-01-10,Wednesday,0,8.7,7.9,3.8,60,4.5,1.5,3,1.8,5,13,100.0,Low
423,high_performer,2024-01-11,Thursday,0,6.6,7.1,3.5,37,3.6,2.3,1,2.0,4,11,79.5,Low
423,high_performer,2024-01-12,Friday,0,8.0,8.1,2.5,56,3.4,2.5,1,2.0,5,8,100.0,Low
423,high_performer,2024-01-13,Saturday,1,6.5,7.0,4.3,52,4.0,2.0,2,2.6,3,11,89.4,Low
423,high_performer,2024-01-14,Sunday,1,4.9,7.9,3.2,45,4.1,2.3,3,1.9,5,16,82.3,Low
423,high_performer,2024-01-15,Monday,0,8.2,8.4,4.3,43,4.9,1.6,1,2.6,4,0,100.0,Low
423,high_performer,2024-01-16,Tuesday,0,6.9,9.0,2.9,66,4.0,2.3,2,2.3,5,0,100.0,Low
423,high_performer,2024-01-17,Wednesday,0,7.3,7.2,2.5,41,4.4,1.4,2,2.8,4,0,100.0,Low
423,high_performer,2024-01-18,Thursday,0,8.7,9.2,3.6,53,4.2,2.7,2,2.2,5,0,100.0,Low
423,high_performer,2024-01-19,Friday,0,7.0,7.1,3.3,46,4.5,2.3,1,2.0,4,0,95.6,Low
423,high_performer,2024-01-20,Saturday,1,6.2,5.6,2.9,25,4.4,1.0,1,2.7,4,5,85.9,Low
423,high_performer,2024-01-21,Sunday,1,6.1,5.8,3.7,51,4.3,1.6,1,2.2,3,0,83.6,Low
423,high_performer,2024-01-22,Monday,0,8.5,8.5,3.8,51,4.3,1.8,2,2.1,5,0,100.0,Low
423,high_performer,2024-01-23,Tuesday,0,8.4,7.0,3.2,55,5.0,2.6,1,2.4,4,7,100.0,Low
423,high_performer,2024-01-24,Wednesday,0,8.2,7.6,4.0,42,4.0,2.4,1,2.1,3,0,93.9,Low
423,high_performer,2024-01-25,Thursday,0,7.5,7.8,2.1,43,4.3,2.3,2,2.5,4,11,100.0,Low
423,high_performer,2024-01-26,Friday,0,7.2,7.9,3.3,56,4.1,1.9,1,2.8,4,0,100.0,Low
423,high_performer,2024-01-27,Saturday,1,6.7,5.2,1.4,38,4.1,1.1,2,2.7,2,0,82.9,Low
423,high_performer,2024-01-28,Sunday,1,6.1,6.2,5.1,26,4.0,1.3,1,2.5,3,0,80.3,Low
423,high_performer,2024-01-29,Monday,0,8.6,8.9,3.3,50,3.9,2.3,2,2.2,5,0,100.0,Low
423,high_performer,2024-01-30,Tuesday,0,8.1,7.4,3.1,45,4.0,2.7,2,2.2,5,2,100.0,Low
423,high_performer,2024-01-31,Wednesday,0,8.2,9.1,3.9,44,4.2,2.3,3,2.3,5,2,100.0,Low
